"conflict_id","dyad_id","location_inc","side_a","side_a_id","side_a_2nd","side_b","side_b_id","side_b_2nd","incompatibility","territory_name","year","bd_best","bd_low","bd_high","type_of_conflict","battle_location","gwno_a","gwno_a_2nd","gwno_b","gwno_b_2nd","gwno_loc","gwno_battle","region","version","u_ucdp_conflict_year_conflict_id","u_ucdp_conflict_year_year"
264,"550","Myanmar (Burma)","Government of Myanmar (Burma)","144","","RCSS","256","",1,"Shan",2008,31,31,31,3,"Myanmar (Burma)","775","","","","775","775","3","23,1",264,2008
264,"550","Myanmar (Burma)","Government of Myanmar (Burma)","144","","RCSS","256","",1,"Shan",2009,52,52,60,3,"Myanmar (Burma)","775","","","","775","775","3","23,1",264,2009
264,"550","Myanmar (Burma)","Government of Myanmar (Burma)","144","","RCSS","256","",1,"Shan",2010,36,36,36,3,"Myanmar (Burma)","775","","","","775","775","3","23,1",264,2010
264,"550, 11972","Myanmar (Burma)","Government of Myanmar (Burma)","144","","SSPP, RCSS","1122, 256","",1,"Shan",2011,170,169,172,3,"Myanmar (Burma)","775","","","","775","775","3","23,1",264,2011
264,"550, 11972","Myanmar (Burma)","Government of Myanmar (Burma)","144","","SSPP, RCSS","1122, 256","",1,"Shan",2013,83,80,85,3,"Myanmar (Burma)","775","","","","775","775","3","23,1",264,2013
264,"11972","Myanmar (Burma)","Government of Myanmar (Burma)","144","","SSPP","1122","",1,"Shan",2015,77,77,308,3,"Myanmar (Burma)","775","","","","775","775","3","23,1",264,2015
265,"12009","DR Congo (Zaire)","Government of DR Congo (Zaire)","89","Government of Tanzania, Government of South Africa, Government of Malawi","Kata Katanga","3967","",1,"Katanga",2020,54,41,77,4,"DR Congo (Zaire)","490","553, 560, 510","","","490","490","4","23,1",265,2020
265,"12009","DR Congo (Zaire)","Government of DR Congo (Zaire)","89","Government of Tanzania, Government of South Africa, Government of Malawi","Kata Katanga","3967","",1,"Katanga",2013,94,90,115,4,"DR Congo (Zaire)","490","553, 560, 510","","","490","490","4","23,1",265,2013
265,"12009","DR Congo (Zaire)","Government of DR Congo (Zaire)","89","Government of Tanzania, Government of South Africa, Government of Malawi","Kata Katanga","3967","",1,"Katanga",2014,60,30,60,4,"DR Congo (Zaire)","490","553, 560, 510","","","490","490","4","23,1",265,2014
267,"555","Ethiopia","Government of Ethiopia","97","Government of Eritrea","TPLF","410","",2,"",2020,1596,1493,3665,4,"Ethiopia","530","531","","","530","530","4","23,1",267,2020
267,"558, 559","Ethiopia","Government of Ethiopia","97","","EPRDF, Military faction (forces of Amsha Desta and Merid Negusie)","413, 414","",2,"",1989,18403,18403,18420,3,"Ethiopia","530","","","","530","530","4","23,1",267,1989
267,"555","Ethiopia","Government of Ethiopia","97","Government of Eritrea","TPLF","410","",2,"",2021,8789,8258,42218,4,"Ethiopia","530","531","","","530","530","4","23,1",267,2021
267,"16920, 555","Ethiopia","Government of Ethiopia","97","Government of Eritrea","GLF, TPLF","410, 8196","",2,"",2022,100321,100217,101861,4,"Eritrea, Ethiopia, Sudan","530","531","","","530","530, 531, 625","4","23,1",267,2022
267,"558, 12104","Ethiopia","Government of Ethiopia","97","","Forces of Harar garrison, EPRDF","414, 1215","",2,"",1991,4518,4518,5568,3,"Ethiopia","530","","","","530","530","4","23,1",267,1991
267,"558","Ethiopia","Government of Ethiopia","97","","EPRDF","414","",2,"",1990,18985,18985,18985,3,"Ethiopia","530","","","","530","530","4","23,1",267,1990
269,"562","Nepal","Government of Nepal","146","","CPN-M","258","",2,"",1996,44,44,46,3,"Nepal","790","","","","790","790","3","23,1",269,1996
269,"562","Nepal","Government of Nepal","146","","CPN-M","258","",2,"",1997,40,40,40,3,"Nepal","790","","","","790","790","3","23,1",269,1997
269,"562","Nepal","Government of Nepal","146","","CPN-M","258","",2,"",1998,250,118,302,3,"Nepal","790","","","","790","790","3","23,1",269,1998
269,"562","Nepal","Government of Nepal","146","","CPN-M","258","",2,"",1999,156,147,306,3,"Nepal","790","","","","790","790","3","23,1",269,1999
269,"562","Nepal","Government of Nepal","146","","CPN-M","258","",2,"",2000,268,259,295,3,"Nepal","790","","","","790","790","3","23,1",269,2000
269,"562","Nepal","Government of Nepal","146","","CPN-M","258","",2,"",2001,429,380,479,3,"Nepal","790","","","","790","790","3","23,1",269,2001
269,"562","Nepal","Government of Nepal","146","","CPN-M","258","",2,"",2002,3946,2773,4105,3,"Nepal","790","","","","790","790","3","23,1",269,2002
269,"562","Nepal","Government of Nepal","146","","CPN-M","258","",2,"",2003,1341,1275,1405,3,"Nepal","790","","","","790","790","3","23,1",269,2003
269,"562","Nepal","Government of Nepal","146","","CPN-M","258","",2,"",2004,1880,1848,2040,3,"Nepal","790","","","","790","790","3","23,1",269,2004
269,"562","Nepal","Government of Nepal","146","","CPN-M","258","",2,"",2005,1104,1100,1169,3,"Nepal","790","","","","790","790","3","23,1",269,2005
269,"562","Nepal","Government of Nepal","146","","CPN-M","258","",2,"",2006,457,452,477,3,"Nepal","790","","","","790","790","3","23,1",269,2006
271,"564, 565","Iraq","Government of Iraq","116","","KDP, PUK","260, 261","",1,"Kurdistan",1989,50,50,50,3,"Iraq","645","","","","645","645","2","23,1",271,1989
271,"564, 565","Iraq","Government of Iraq","116","","KDP, PUK","260, 261","",1,"Kurdistan",1990,94,94,94,3,"Iraq","645","","","","645","645","2","23,1",271,1990
271,"564, 565","Iraq","Government of Iraq","116","","KDP, PUK","260, 261","",1,"Kurdistan",1991,1247,1247,2603,3,"Iraq","645","","","","645","645","2","23,1",271,1991
271,"565","Iraq","Government of Iraq","116","","PUK","261","",1,"Kurdistan",1992,26,26,52,3,"Iraq","645","","","","645","645","2","23,1",271,1992
271,"565","Iraq","Government of Iraq","116","","PUK","261","",1,"Kurdistan",1995,262,262,302,3,"Iraq","645","","","","645","645","2","23,1",271,1995
271,"565","Iraq","Government of Iraq","116","","PUK","261","",1,"Kurdistan",1996,356,356,366,3,"Iraq, Iran","645","","","","645","630, 645","2","23,1",271,1996
14609,"15633","Iran, Israel","Government of Iran","114","","Government of Israel","121","",2,"",2018,111,111,127,2,"Syria","630","","666","","666, 630","652","2","23,1",14609,2018
14609,"15633","Iran, Israel","Government of Iran","114","","Government of Israel","121","",2,"",2019,138,113,153,2,"Syria","630","","666","","666, 630","652","2","23,1",14609,2019
14609,"15633","Iran, Israel","Government of Iran","114","","Government of Israel","121","Government of United States of America",2,"",2020,461,398,473,2,"Syria, Iraq, Yemen (North Yemen), Iran","630","","666","2","666, 630","652, 678, 630, 645","2","23,1",14609,2020
14609,"15633","Iran, Israel","Government of Iran","114","","Government of Israel","121","Government of United States of America",2,"",2021,162,157,172,2,"Syria","630","","666","2","666, 630","652","2","23,1",14609,2021
14609,"15633","Iran, Israel","Government of Iran","114","","Government of Israel","121","Government of United States of America",2,"",2022,55,55,85,2,"Syria, Yemen (North Yemen)","630","","666","2","666, 630","652, 678","2","23,1",14609,2022
274,"569","India, China","Government of China","135","","Government of India","141","",1,"Arunachal Pradesh, Aksai Chin",2020,25,25,25,2,"India","710","","750","","710, 750","750","3","23,1",274,2020
275,"571","Ethiopia","Government of Ethiopia","97","","EPLF","416","",1,"Eritrea",1989,5930,5930,5930,3,"Ethiopia","530","","","","530","530","4","23,1",275,1989
275,"571","Ethiopia","Government of Ethiopia","97","","EPLF","416","",1,"Eritrea",1990,30633,30633,30633,3,"Ethiopia","530","","","","530","530","4","23,1",275,1990
275,"571","Ethiopia","Government of Ethiopia","97","","EPLF","416","",1,"Eritrea",1991,6907,6904,6907,3,"Ethiopia","530","","","","530","530","4","23,1",275,1991
13588,"14619","Russia (Soviet Union)","Government of Russia (Soviet Union)","57","","IS","234","",1,"Islamic State",2016,69,64,85,3,"Russia (Soviet Union)","365","","","","365","365","1","23,1",13588,2016
13588,"14619","Russia (Soviet Union)","Government of Russia (Soviet Union)","57","","IS","234","",1,"Islamic State",2017,53,53,76,3,"Russia (Soviet Union)","365","","","","365","365","1","23,1",13588,2017
13588,"14619","Russia (Soviet Union)","Government of Russia (Soviet Union)","57","","IS","234","",1,"Islamic State",2018,30,30,30,3,"Russia (Soviet Union)","365","","","","365","365","1","23,1",13588,2018
13588,"14619","Russia (Soviet Union)","Government of Russia (Soviet Union)","57","","IS","234","",1,"Islamic State",2019,26,26,27,3,"Russia (Soviet Union)","365","","","","365","365","1","23,1",13588,2019
13588,"14619","Russia (Soviet Union)","Government of Russia (Soviet Union)","57","","IS","234","",1,"Islamic State",2020,30,24,31,3,"Russia (Soviet Union)","365","","","","365","365","1","23,1",13588,2020
13588,"14619","Russia (Soviet Union)","Government of Russia (Soviet Union)","57","","IS","234","",1,"Islamic State",2015,55,55,57,3,"Russia (Soviet Union)","365","","","","365","365","1","23,1",13588,2015
277,"575","Venezuela","Government of Venezuela","18","","Military faction (forces of Hugo Chávez)","742","",2,"",1992,144,144,263,3,"Venezuela","101","","","","101","101","5","23,1",277,1992
283,"584","DR Congo (Zaire)","Government of DR Congo (Zaire)","89","","AFDL","422","Government of Rwanda",2,"",1996,1288,1148,1836,4,"DR Congo (Zaire)","490","","","517","490","490","4","23,1",283,1996
283,"584","DR Congo (Zaire)","Government of DR Congo (Zaire)","89","","AFDL","422","Government of Uganda, Government of Rwanda, Government of Angola",2,"",1997,4465,4046,4834,4,"DR Congo (Zaire)","490","","","540, 500, 517","490","490","4","23,1",283,1997
283,"586, 585","DR Congo (Zaire)","Government of DR Congo (Zaire)","89","Government of Zimbabwe (Rhodesia), Government of Namibia, Government of Chad, Government of Angola","RCD, MLC","424, 423","Government of Uganda, Government of Rwanda",2,"",1998,3268,3022,5711,4,"DR Congo (Zaire)","490","565, 540, 552, 483","","500, 517","490","490","4","23,1",283,1998
283,"586, 585","DR Congo (Zaire)","Government of DR Congo (Zaire)","89","Government of Zimbabwe (Rhodesia), Government of Namibia, Government of Chad, Government of Angola","RCD, MLC","424, 423","Government of Uganda, Government of Rwanda",2,"",1999,2953,2598,3229,4,"DR Congo (Zaire)","490","565, 540, 552, 483","","500, 517","490","490","4","23,1",283,1999
283,"586, 585","DR Congo (Zaire)","Government of DR Congo (Zaire)","89","Government of Zimbabwe (Rhodesia), Government of Namibia, Government of Angola","RCD, MLC","424, 423","Government of Uganda, Government of Rwanda",2,"",2000,1294,1260,2458,4,"DR Congo (Zaire)","490","565, 540, 552","","500, 517","490","490","4","23,1",283,2000
